Unnamed: 0,timestamp,yr,mo,day,hr,m,s,surf_dist,depth,gal
5568,25:59.1,2025,4,4,12,25,59,50.95875,0,0
5569,26:14.1,2025,4,4,12,26,14,51.22625,0,0
5570,26:29.1,2025,4,4,12,26,29,53.4975,0,0
5571,26:44.1,2025,4,4,12,26,44,51.0275,0,0
5572,26:59.1,2025,4,4,12,26,59,50.63,0.12,0
5573,27:14.1,2025,4,4,12,27,14,50.665,0.085,0
5574,27:29.1,2025,4,4,12,27,29,50.695,0.055,0
5575,27:44.1,2025,4,4,12,27,44,50.46,0.29,0
5576,27:59.1,2025,4,4,12,27,59,50.6,0.15,0
5577,28:14.1,2025,4,4,12,28,14,51.19875,0,0
5578,28:29.1,2025,4,4,12,28,29,51.19625,0,0
5579,28:44.1,2025,4,4,12,28,44,50.93,0,0
5580,28:59.1,2025,4,4,12,28,59,52.07125,0,0
5581,29:14.1,2025,4,4,12,29,14,50.905,0,0
5582,29:29.1,2025,4,4,12,29,29,51.29875,0,0
5583,29:44.1,2025,4,4,12,29,44,46.0575,4.6925,0
5584,29:59.1,2025,4,4,12,29,59,51.14142857,0,0
5585,30:14.1,2025,4,4,12,30,14,50.92875,0,0
5586,30:29.1,2025,4,4,12,30,29,50.66285714,0.087142857,0
5587,30:44.1,2025,4,4,12,30,44,50.65857143,0.091428571,0
5588,30:59.1,2025,4,4,12,30,59,50.755,0,0
5589,31:14.1,2025,4,4,12,31,14,50.765,0,0
5590,31:29.1,2025,4,4,12,31,29,50.715,0.035,0
5591,31:44.1,2025,4,4,12,31,44,50.71,0.04,0
5592,31:59.1,2025,4,4,12,31,59,50.97625,0,0
5593,32:14.1,2025,4,4,12,32,14,50.4125,0.3375,0
5594,32:29.1,2025,4,4,12,32,29,50.735,0.015,0
5595,32:44.1,2025,4,4,12,32,44,50.71875,0.03125,0
5596,32:59.1,2025,4,4,12,32,59,50.67,0.08,0
5597,33:14.1,2025,4,4,12,33,14,50.755,0,0
5598,33:29.1,2025,4,4,12,33,29,50.64,0.11,0
5599,33:44.1,2025,4,4,12,33,44,50.61,0.14,0
5600,33:59.1,2025,4,4,12,33,59,50.645,0.105,0
5601,34:14.7,2025,4,4,12,34,14,50.59571429,0.154285714,0
5602,34:29.7,2025,4,4,12,34,29,50.53285714,0.217142857,0
5603,34:44.7,2025,4,4,12,34,44,50.48714286,0.262857143,0
5604,34:59.7,2025,4,4,12,34,59,50.49857143,0.251428571,0
5605,35:14.7,2025,4,4,12,35,14,50.49666667,0.253333333,0
5606,35:30.3,2025,4,4,12,35,30,50.50428571,0.245714286,0
5607,35:45.3,2025,4,4,12,35,45,50.46428571,0.285714286,0
5608,36:00.3,2025,4,4,12,36,0,50.49666667,0.253333333,0
5609,36:15.3,2025,4,4,12,36,15,50.45666667,0.293333333,0
5610,36:30.3,2025,4,4,12,36,30,50.5,0.25,0
5611,36:45.3,2025,4,4,12,36,45,50.51,0.24,0
5612,37:00.3,2025,4,4,12,37,0,50.51,0.24,0
5613,37:15.3,2025,4,4,12,37,15,50.49857143,0.251428571,0
5614,37:30.3,2025,4,4,12,37,30,50.53285714,0.217142857,0
5615,37:45.3,2025,4,4,12,37,45,50.45666667,0.293333333,0
5616,38:00.3,2025,4,4,12,38,0,50.57285714,0.177142857,0
5617,38:15.3,2025,4,4,12,38,15,50.59571429,0.154285714,0
5618,38:30.3,2025,4,4,12,38,30,50.565,0.185,0
5619,38:45.3,2025,4,4,12,38,45,50.57666667,0.173333333,0
5620,39:00.3,2025,4,4,12,39,0,50.59,0.16,0
5621,39:15.5,2025,4,4,12,39,15,50.59,0.16,0
5622,39:30.5,2025,4,4,12,39,30,50.59,0.16,0
5623,39:45.5,2025,4,4,12,39,45,50.605,0.145,0
5624,40:00.5,2025,4,4,12,40,0,50.59,0.16,0
5625,40:15.5,2025,4,4,12,40,15,50.59,0.16,0
5626,40:30.5,2025,4,4,12,40,30,50.59,0.16,0
5627,40:45.5,2025,4,4,12,40,45,50.55571429,0.194285714,0
5628,41:00.5,2025,4,4,12,41,0,50.56714286,0.182857143,0
5629,41:15.5,2025,4,4,12,41,15,50.59,0.16,0
5630,41:30.5,2025,4,4,12,41,30,50.525,0.225,0
5631,41:45.5,2025,4,4,12,41,45,50.54428571,0.205714286,0
5632,42:00.5,2025,4,4,12,42,0,50.51,0.24,0
5633,42:15.5,2025,4,4,12,42,15,50.51,0.24,0
5634,42:30.5,2025,4,4,12,42,30,50.58,0.17,0
5635,42:45.5,2025,4,4,12,42,45,50.52,0.23,0
5636,43:00.5,2025,4,4,12,43,0,50.54428571,0.205714286,0
5637,43:15.5,2025,4,4,12,43,15,50.58428571,0.165714286,0
5638,43:30.5,2025,4,4,12,43,30,50.555,0.195,0
5639,43:45.5,2025,4,4,12,43,45,50.51571429,0.234285714,0
5640,44:00.5,2025,4,4,12,44,0,50.52,0.23,0
5641,44:15.5,2025,4,4,12,44,15,50.51571429,0.234285714,0
5642,44:30.5,2025,4,4,12,44,30,50.58,0.17,0
5643,44:45.5,2025,4,4,12,44,45,50.555,0.195,0
5644,45:00.5,2025,4,4,12,45,0,50.64714286,0.102857143,0
5645,45:15.5,2025,4,4,12,45,15,50.59,0.16,0
5646,45:30.5,2025,4,4,12,45,30,50.59,0.16,0
5647,45:45.5,2025,4,4,12,45,45,50.59,0.16,0
5648,46:00.5,2025,4,4,12,46,0,50.64714286,0.102857143,0
5649,46:15.5,2025,4,4,12,46,15,50.595,0.155,0
5650,46:30.5,2025,4,4,12,46,30,50.59,0.16,0
5651,46:45.5,2025,4,4,12,46,45,50.59571429,0.154285714,0
5652,47:00.5,2025,4,4,12,47,0,50.59,0.16,0
5653,47:15.5,2025,4,4,12,47,15,50.59,0.16,0
5654,47:30.5,2025,4,4,12,47,30,50.61,0.14,0
5655,47:45.5,2025,4,4,12,47,45,50.555,0.195,0
5656,48:00.5,2025,4,4,12,48,0,50.585,0.165,0
5657,48:15.5,2025,4,4,12,48,15,50.59,0.16,0
5658,48:30.5,2025,4,4,12,48,30,50.59,0.16,0
5659,48:45.5,2025,4,4,12,48,45,50.6,0.15,0
5660,49:00.5,2025,4,4,12,49,0,50.59,0.16,0
5661,49:15.5,2025,4,4,12,49,15,50.59,0.16,0
5662,49:30.5,2025,4,4,12,49,30,50.59,0.16,0
5663,49:45.5,2025,4,4,12,49,45,50.59,0.16,0
5664,50:00.5,2025,4,4,12,50,0,50.59,0.16,0
5665,50:15.5,2025,4,4,12,50,15,50.59,0.16,0
5666,50:30.5,2025,4,4,12,50,30,50.59,0.16,0
5667,50:45.5,2025,4,4,12,50,45,50.59,0.16,0
5668,51:00.5,2025,4,4,12,51,0,50.59,0.16,0
5669,51:15.5,2025,4,4,12,51,15,50.59,0.16,0
5670,51:30.5,2025,4,4,12,51,30,50.59,0.16,0
5671,51:45.5,2025,4,4,12,51,45,50.52,0.23,0
5672,52:00.5,2025,4,4,12,52,0,50.51,0.24,0
5673,52:15.5,2025,4,4,12,52,15,50.55,0.2,0
5674,52:30.5,2025,4,4,12,52,30,50.63,0.12,0
5675,52:45.5,2025,4,4,12,52,45,50.68571429,0.064285714,0
5676,53:00.5,2025,4,4,12,53,0,50.6,0.15,0
5677,53:15.5,2025,4,4,12,53,15,50.59,0.16,0
5678,53:30.5,2025,4,4,12,53,30,50.59,0.16,0
5679,53:45.5,2025,4,4,12,53,45,50.59,0.16,0
5680,54:00.5,2025,4,4,12,54,0,50.59,0.16,0
5681,54:15.5,2025,4,4,12,54,15,50.59,0.16,0
5682,54:30.5,2025,4,4,12,54,30,50.59,0.16,0
5683,54:45.5,2025,4,4,12,54,45,50.61,0.14,0
5684,55:00.5,2025,4,4,12,55,0,50.55,0.2,0
5685,55:15.5,2025,4,4,12,55,15,50.58428571,0.165714286,0
5686,55:30.5,2025,4,4,12,55,30,50.55,0.2,0
5687,55:45.5,2025,4,4,12,55,45,50.585,0.165,0
5688,56:00.5,2025,4,4,12,56,0,50.59,0.16,0
5689,56:15.5,2025,4,4,12,56,15,50.59,0.16,0
5690,56:30.5,2025,4,4,12,56,30,50.59,0.16,0
5691,56:45.5,2025,4,4,12,56,45,50.58,0.17,0
5692,57:00.5,2025,4,4,12,57,0,50.54,0.21,0
5693,57:15.5,2025,4,4,12,57,15,50.58,0.17,0
5694,57:30.5,2025,4,4,12,57,30,50.59,0.16,0
5695,57:45.5,2025,4,4,12,57,45,50.59,0.16,0
5696,58:00.5,2025,4,4,12,58,0,50.59,0.16,0
5697,58:15.5,2025,4,4,12,58,15,50.59,0.16,0
5698,58:30.5,2025,4,4,12,58,30,50.59,0.16,0
5699,58:45.5,2025,4,4,12,58,45,50.59,0.16,0
5700,59:00.5,2025,4,4,12,59,0,50.52,0.23,0
5701,59:15.5,2025,4,4,12,59,15,50.51,0.24,0
5702,59:30.5,2025,4,4,12,59,30,50.58,0.17,0
5703,59:45.5,2025,4,4,12,59,45,50.59,0.16,0
5704,00:00.5,2025,4,4,13,0,0,50.59,0.16,0
5705,00:15.5,2025,4,4,13,0,15,50.52142857,0.228571429,0
5706,00:30.5,2025,4,4,13,0,30,50.51,0.24,0
5707,00:45.5,2025,4,4,13,0,45,50.55,0.2,0
5708,01:00.5,2025,4,4,13,1,0,50.51,0.24,0
5709,01:15.5,2025,4,4,13,1,15,50.51,0.24,0
5710,01:30.5,2025,4,4,13,1,30,50.51,0.24,0
5711,01:45.5,2025,4,4,13,1,45,50.58,0.17,0
5712,02:00.5,2025,4,4,13,2,0,50.64,0.11,0
5713,02:15.5,2025,4,4,13,2,15,50.545,0.205,0
5714,02:30.5,2025,4,4,13,2,30,50.515,0.235,0
5715,02:45.5,2025,4,4,13,2,45,50.63571429,0.114285714,0
5716,03:00.5,2025,4,4,13,3,0,50.545,0.205,0
5717,03:15.5,2025,4,4,13,3,15,50.58,0.17,0
5718,03:30.5,2025,4,4,13,3,30,50.59,0.16,0
5719,03:45.5,2025,4,4,13,3,45,50.55571429,0.194285714,0
5720,04:00.5,2025,4,4,13,4,0,50.57285714,0.177142857,0
5721,04:15.5,2025,4,4,13,4,15,50.59,0.16,0
5722,04:30.5,2025,4,4,13,4,30,50.53,0.22,0
5723,04:45.5,2025,4,4,13,4,45,50.535,0.215,0
5724,05:00.5,2025,4,4,13,5,0,50.51,0.24,0
5725,05:15.5,2025,4,4,13,5,15,50.58,0.17,0
5726,05:30.5,2025,4,4,13,5,30,50.56,0.19,0
5727,05:45.5,2025,4,4,13,5,45,50.515,0.235,0
5728,06:00.5,2025,4,4,13,6,0,50.51,0.24,0
5729,06:15.5,2025,4,4,13,6,15,50.565,0.185,0
5731,06:45.5,2025,4,4,13,6,45,50.51,0.24,0
5732,07:00.5,2025,4,4,13,7,0,50.51,0.24,0
5733,07:15.5,2025,4,4,13,7,15,50.62,0.13,0
5734,07:30.5,2025,4,4,13,7,30,50.52,0.23,0
5735,07:45.5,2025,4,4,13,7,45,50.545,0.205,0
5736,08:00.5,2025,4,4,13,8,0,50.58,0.17,0
5737,08:15.5,2025,4,4,13,8,15,50.63,0.12,0
5738,08:30.5,2025,4,4,13,8,30,50.515,0.235,0
5739,08:45.5,2025,4,4,13,8,45,50.56,0.19,0
5740,09:00.5,2025,4,4,13,9,0,50.59,0.16,0
5741,09:15.5,2025,4,4,13,9,15,50.59,0.16,0
5742,09:30.5,2025,4,4,13,9,30,50.565,0.185,0
5743,09:45.5,2025,4,4,13,9,45,50.445,0.305,0
5744,10:00.5,2025,4,4,13,10,0,50.515,0.235,0
5745,10:15.5,2025,4,4,13,10,15,50.515,0.235,0
5746,10:30.5,2025,4,4,13,10,30,50.47125,0.27875,0
5747,10:45.5,2025,4,4,13,10,45,50.48,0.27,0
5748,11:00.5,2025,4,4,13,11,0,50.435,0.315,0
5749,11:15.5,2025,4,4,13,11,15,50.345,0.405,0
5750,11:30.5,2025,4,4,13,11,30,50.42,0.33,0
5751,11:45.5,2025,4,4,13,11,45,50.43,0.32,0
5752,12:00.5,2025,4,4,13,12,0,50.43,0.32,0
5753,12:15.5,2025,4,4,13,12,15,50.43,0.32,0
5754,12:30.5,2025,4,4,13,12,30,50.43,0.32,0
5755,12:45.5,2025,4,4,13,12,45,50.43,0.32,0
5756,13:00.5,2025,4,4,13,13,0,50.43,0.32,0
5757,13:15.5,2025,4,4,13,13,15,50.5,0.25,0
5758,13:30.5,2025,4,4,13,13,30,50.44,0.31,0
5759,13:45.5,2025,4,4,13,13,45,50.52,0.23,0
5760,14:00.5,2025,4,4,13,14,0,50.53,0.22,0
5761,14:15.5,2025,4,4,13,14,15,50.44,0.31,0
5762,14:30.5,2025,4,4,13,14,30,50.43,0.32,0
5763,14:45.5,2025,4,4,13,14,45,50.5,0.25,0
5764,15:00.5,2025,4,4,13,15,0,50.45,0.3,0
5765,15:15.5,2025,4,4,13,15,15,50.43,0.32,0
5766,15:30.5,2025,4,4,13,15,30,50.45,0.3,0
5767,15:45.5,2025,4,4,13,15,45,50.49,0.26,0
5768,16:00.5,2025,4,4,13,16,0,50.45,0.3,0
5769,16:15.5,2025,4,4,13,16,15,50.43,0.32,0
5770,16:30.5,2025,4,4,13,16,30,50.43,0.32,0
5771,16:45.5,2025,4,4,13,16,45,50.52,0.23,0
5772,17:00.5,2025,4,4,13,17,0,50.44,0.31,0
5773,17:15.5,2025,4,4,13,17,15,50.46,0.29,0
5774,17:30.5,2025,4,4,13,17,30,50.47,0.28,0
5775,17:45.5,2025,4,4,13,17,45,50.52,0.23,0
5776,18:00.5,2025,4,4,13,18,0,50.49,0.26,0
5777,18:15.5,2025,4,4,13,18,15,50.53,0.22,0
5778,18:30.5,2025,4,4,13,18,30,50.48,0.27,0
5779,18:45.5,2025,4,4,13,18,45,50.44,0.31,0
5780,19:00.5,2025,4,4,13,19,0,50.48,0.27,0
5781,19:15.5,2025,4,4,13,19,15,50.51,0.24,0
5782,19:30.5,2025,4,4,13,19,30,50.44,0.31,0
5783,19:45.5,2025,4,4,13,19,45,50.46,0.29,0
5784,20:00.5,2025,4,4,13,20,0,50.56,0.19,0
5785,20:15.5,2025,4,4,13,20,15,50.46,0.29,0
5786,20:30.5,2025,4,4,13,20,30,50.47,0.28,0
5787,20:45.5,2025,4,4,13,20,45,50.52,0.23,0
5788,21:00.5,2025,4,4,13,21,0,50.51,0.24,0
5789,21:15.5,2025,4,4,13,21,15,50.44,0.31,0
5790,21:30.5,2025,4,4,13,21,30,50.45,0.3,0
5791,21:45.5,2025,4,4,13,21,45,50.44,0.31,0
5792,22:00.5,2025,4,4,13,22,0,50.45,0.3,0
5793,22:15.5,2025,4,4,13,22,15,50.5,0.25,0
5794,22:30.5,2025,4,4,13,22,30,50.5,0.25,0
5795,22:45.5,2025,4,4,13,22,45,50.43,0.32,0
5796,23:00.5,2025,4,4,13,23,0,50.43,0.32,0
5797,23:15.5,2025,4,4,13,23,15,50.43,0.32,0
5798,23:30.5,2025,4,4,13,23,30,50.43,0.32,0
5799,23:45.5,2025,4,4,13,23,45,50.43,0.32,0
5800,24:00.5,2025,4,4,13,24,0,50.54,0.21,0
5801,24:15.5,2025,4,4,13,24,15,50.44,0.31,0
5802,24:30.5,2025,4,4,13,24,30,50.45,0.3,0
5803,24:45.5,2025,4,4,13,24,45,50.55,0.2,0
5804,25:00.5,2025,4,4,13,25,0,50.46,0.29,0
5805,25:15.5,2025,4,4,13,25,15,50.5,0.25,0
5806,25:30.5,2025,4,4,13,25,30,50.44,0.31,0
5807,25:45.5,2025,4,4,13,25,45,50.5,0.25,0
5808,26:00.5,2025,4,4,13,26,0,50.51,0.24,0
5809,26:15.5,2025,4,4,13,26,15,50.44,0.31,0
5810,26:30.5,2025,4,4,13,26,30,50.43,0.32,0
5811,26:45.5,2025,4,4,13,26,45,50.45,0.3,0
5812,27:00.5,2025,4,4,13,27,0,50.435,0.315,0
5813,27:15.5,2025,4,4,13,27,15,50.44,0.31,0
5814,27:30.5,2025,4,4,13,27,30,50.47,0.28,0
5815,27:45.5,2025,4,4,13,27,45,50.47,0.28,0
5816,28:00.5,2025,4,4,13,28,0,50.51,0.24,0
5817,28:16.6,2025,4,4,13,28,16,50.46,0.29,0
5818,28:33.6,2025,4,4,13,28,33,50.44,0.31,0
5819,28:48.6,2025,4,4,13,28,48,50.43,0.32,0
5820,29:03.6,2025,4,4,13,29,3,50.5,0.25,0
5821,29:18.6,2025,4,4,13,29,18,50.44,0.31,0
5822,29:33.6,2025,4,4,13,29,33,50.43,0.32,0
5823,29:48.6,2025,4,4,13,29,48,50.43,0.32,0
5824,30:03.6,2025,4,4,13,30,3,50.49,0.26,0
5825,30:18.6,2025,4,4,13,30,18,50.43,0.32,0
5826,30:33.6,2025,4,4,13,30,33,50.44,0.31,0
5827,30:48.6,2025,4,4,13,30,48,50.43,0.32,0
5828,31:03.6,2025,4,4,13,31,3,50.5,0.25,0
5829,31:18.6,2025,4,4,13,31,18,50.44,0.31,0
5830,31:33.6,2025,4,4,13,31,33,50.52,0.23,0
5831,31:48.6,2025,4,4,13,31,48,50.445,0.305,0
5832,32:03.6,2025,4,4,13,32,3,50.43,0.32,0
5833,32:18.6,2025,4,4,13,32,18,50.54,0.21,0
5834,32:33.6,2025,4,4,13,32,33,50.445,0.305,0
5835,32:48.6,2025,4,4,13,32,48,50.43,0.32,0
5836,33:03.6,2025,4,4,13,33,3,50.43,0.32,0
5837,33:18.6,2025,4,4,13,33,18,50.51,0.24,0
5838,33:33.6,2025,4,4,13,33,33,50.44,0.31,0
5839,33:48.6,2025,4,4,13,33,48,50.37,0.38,0
5840,34:03.6,2025,4,4,13,34,3,50.42,0.33,0
5841,34:18.6,2025,4,4,13,34,18,50.45,0.3,0
5842,34:33.6,2025,4,4,13,34,33,50.49,0.26,0
5843,34:48.6,2025,4,4,13,34,48,50.43,0.32,0
5844,35:03.6,2025,4,4,13,35,3,50.56,0.19,0
5845,35:18.6,2025,4,4,13,35,18,50.52,0.23,0
5846,35:33.6,2025,4,4,13,35,33,50.465,0.285,0
5847,35:48.6,2025,4,4,13,35,48,50.43,0.32,0
5848,36:03.6,2025,4,4,13,36,3,50.5,0.25,0
5849,36:18.6,2025,4,4,13,36,18,50.51,0.24,0
5850,36:33.6,2025,4,4,13,36,33,50.44,0.31,0
5851,36:48.6,2025,4,4,13,36,48,50.5,0.25,0
5852,37:03.6,2025,4,4,13,37,3,50.51,0.24,0
5853,37:18.6,2025,4,4,13,37,18,50.44,0.31,0
5854,37:33.6,2025,4,4,13,37,33,50.47,0.28,0
5855,37:48.6,2025,4,4,13,37,48,50.44,0.31,0
5856,38:03.6,2025,4,4,13,38,3,50.43,0.32,0
5857,38:18.7,2025,4,4,13,38,18,50.49,0.26,0
5858,38:33.7,2025,4,4,13,38,33,50.43,0.32,0
5859,38:48.7,2025,4,4,13,38,48,50.44,0.31,0
5860,39:03.7,2025,4,4,13,39,3,50.43,0.32,0
5861,39:18.7,2025,4,4,13,39,18,50.43,0.32,0
5862,39:33.7,2025,4,4,13,39,33,50.43,0.32,0
5863,39:48.7,2025,4,4,13,39,48,50.43,0.32,0
5864,40:03.7,2025,4,4,13,40,3,50.43,0.32,0
5865,40:18.7,2025,4,4,13,40,18,50.43,0.32,0
5866,40:33.7,2025,4,4,13,40,33,50.43,0.32,0
5867,40:48.7,2025,4,4,13,40,48,50.43,0.32,0
5868,41:03.7,2025,4,4,13,41,3,50.43,0.32,0
5869,41:18.7,2025,4,4,13,41,18,50.43,0.32,0
5870,41:33.7,2025,4,4,13,41,33,50.43,0.32,0
5871,41:48.7,2025,4,4,13,41,48,50.43,0.32,0
5872,42:03.7,2025,4,4,13,42,3,50.43,0.32,0
5873,42:18.7,2025,4,4,13,42,18,50.45,0.3,0
5874,42:33.7,2025,4,4,13,42,33,50.43,0.32,0
5875,42:48.7,2025,4,4,13,42,48,50.5,0.25,0
5876,43:03.7,2025,4,4,13,43,3,50.47,0.28,0
5877,43:18.7,2025,4,4,13,43,18,50.55,0.2,0
5878,43:33.7,2025,4,4,13,43,33,50.505,0.245,0
5879,43:48.7,2025,4,4,13,43,48,50.47,0.28,0
5880,44:03.7,2025,4,4,13,44,3,50.5,0.25,0
5881,44:18.7,2025,4,4,13,44,18,50.51,0.24,0
5882,44:33.7,2025,4,4,13,44,33,50.44,0.31,0
5883,44:48.7,2025,4,4,13,44,48,50.47,0.28,0
5884,45:03.7,2025,4,4,13,45,3,50.565,0.185,0
5885,45:18.7,2025,4,4,13,45,18,50.515,0.235,0
5886,45:33.7,2025,4,4,13,45,33,50.51,0.24,0
5887,45:48.7,2025,4,4,13,45,48,50.52,0.23,0
5888,46:03.7,2025,4,4,13,46,3,50.445,0.305,0
5889,46:18.7,2025,4,4,13,46,18,50.5,0.25,0
5890,46:33.7,2025,4,4,13,46,33,50.51,0.24,0
5891,46:48.7,2025,4,4,13,46,48,50.44,0.31,0
5892,47:03.7,2025,4,4,13,47,3,50.47,0.28,0
5893,47:18.7,2025,4,4,13,47,18,50.5,0.25,0
5894,47:33.7,2025,4,4,13,47,33,50.44,0.31,0
5895,47:48.7,2025,4,4,13,47,48,50.43,0.32,0
5896,48:03.7,2025,4,4,13,48,3,50.5,0.25,0
5897,48:18.7,2025,4,4,13,48,18,50.43,0.32,0
5898,48:33.7,2025,4,4,13,48,33,50.43,0.32,0
5899,48:48.7,2025,4,4,13,48,48,50.43,0.32,0
5900,49:03.7,2025,4,4,13,49,3,50.45,0.3,0
5901,49:18.7,2025,4,4,13,49,18,50.43,0.32,0
5902,49:33.7,2025,4,4,13,49,33,50.47,0.28,0
5903,49:48.7,2025,4,4,13,49,48,50.36,0.39,0
5904,50:03.7,2025,4,4,13,50,3,50.42,0.33,0
5905,50:18.7,2025,4,4,13,50,18,50.43,0.32,0
5906,50:33.7,2025,4,4,13,50,33,50.43,0.32,0
5907,50:48.7,2025,4,4,13,50,48,50.43,0.32,0
5908,51:03.7,2025,4,4,13,51,3,50.43,0.32,0
5909,51:18.7,2025,4,4,13,51,18,50.42,0.33,0
5910,51:33.7,2025,4,4,13,51,33,50.35,0.4,0
5911,51:48.7,2025,4,4,13,51,48,50.435,0.315,0
5912,52:03.7,2025,4,4,13,52,3,50.41,0.34,0
5913,52:18.7,2025,4,4,13,52,18,50.43,0.32,0
5914,52:33.7,2025,4,4,13,52,33,50.43,0.32,0
5915,52:48.7,2025,4,4,13,52,48,50.43,0.32,0
5916,53:03.7,2025,4,4,13,53,3,50.43,0.32,0
5917,53:18.7,2025,4,4,13,53,18,50.43,0.32,0
5918,53:33.7,2025,4,4,13,53,33,50.43,0.32,0
5919,53:48.7,2025,4,4,13,53,48,50.43,0.32,0
5920,54:03.7,2025,4,4,13,54,3,50.43,0.32,0
5921,54:18.7,2025,4,4,13,54,18,50.43,0.32,0
5922,54:33.7,2025,4,4,13,54,33,50.43,0.32,0
5923,54:48.7,2025,4,4,13,54,48,50.43,0.32,0
5924,55:03.7,2025,4,4,13,55,3,50.43,0.32,0
5925,55:18.8,2025,4,4,13,55,18,50.355,0.395,0
5926,55:33.8,2025,4,4,13,55,33,50.42,0.33,0
5927,55:48.8,2025,4,4,13,55,48,50.58,0.17,0
5928,56:03.8,2025,4,4,13,56,3,50.465,0.285,0
5929,56:18.8,2025,4,4,13,56,18,50.42,0.33,0
5930,56:33.8,2025,4,4,13,56,33,50.43,0.32,0
5931,56:48.8,2025,4,4,13,56,48,50.43,0.32,0
5932,57:03.8,2025,4,4,13,57,3,50.43,0.32,0
5933,57:18.8,2025,4,4,13,57,18,50.43,0.32,0
5934,57:33.8,2025,4,4,13,57,33,50.43,0.32,0
5935,57:48.8,2025,4,4,13,57,48,50.43,0.32,0
5936,58:03.8,2025,4,4,13,58,3,50.43,0.32,0
5937,58:18.8,2025,4,4,13,58,18,50.43,0.32,0
5938,58:33.8,2025,4,4,13,58,33,50.35,0.4,0
5939,58:48.8,2025,4,4,13,58,48,50.42,0.33,0
5940,59:03.8,2025,4,4,13,59,3,50.43,0.32,0
5941,59:18.8,2025,4,4,13,59,18,50.445,0.305,0
5942,59:33.8,2025,4,4,13,59,33,50.37,0.38,0
5943,59:48.8,2025,4,4,13,59,48,50.43,0.32,0
5944,00:03.8,2025,4,4,14,0,3,50.43,0.32,0
5945,00:18.8,2025,4,4,14,0,18,50.43,0.32,0
5946,00:33.8,2025,4,4,14,0,33,50.43,0.32,0
5947,00:48.8,2025,4,4,14,0,48,50.36,0.39,0
5948,01:03.8,2025,4,4,14,1,3,50.42,0.33,0
5949,01:18.8,2025,4,4,14,1,18,50.515,0.235,0
5950,01:33.8,2025,4,4,14,1,33,50.54,0.21,0
5951,01:48.8,2025,4,4,14,1,48,50.43,0.32,0
5952,02:03.8,2025,4,4,14,2,3,50.43,0.32,0
5953,02:18.8,2025,4,4,14,2,18,50.43,0.32,0
5954,02:33.8,2025,4,4,14,2,33,50.43,0.32,0
5955,02:48.8,2025,4,4,14,2,48,50.43,0.32,0
5956,03:03.8,2025,4,4,14,3,3,50.43,0.32,0
5957,03:18.8,2025,4,4,14,3,18,50.43,0.32,0
5958,03:33.8,2025,4,4,14,3,33,50.43,0.32,0
5959,03:48.8,2025,4,4,14,3,48,50.43,0.32,0
5960,04:03.8,2025,4,4,14,4,3,50.355,0.395,0
5961,04:18.8,2025,4,4,14,4,18,50.42,0.33,0
5962,04:33.8,2025,4,4,14,4,33,50.27875,0.47125,0
5963,04:48.8,2025,4,4,14,4,48,50.13875,0.61125,0
5964,05:03.8,2025,4,4,14,5,3,50.125,0.625,0
5965,05:18.8,2025,4,4,14,5,18,50.02,0.73,0
5966,05:33.8,2025,4,4,14,5,33,50,0.75,0
5967,05:48.8,2025,4,4,14,5,48,50,0.75,0
5968,06:03.8,2025,4,4,14,6,3,50.01,0.74,0
5969,06:18.8,2025,4,4,14,6,18,50.035,0.715,0
5970,06:33.8,2025,4,4,14,6,33,50.01,0.74,0
5971,06:48.8,2025,4,4,14,6,48,50.03,0.72,0
5972,07:03.8,2025,4,4,14,7,3,50.01,0.74,0
5973,07:18.8,2025,4,4,14,7,18,50,0.75,0
5974,07:33.8,2025,4,4,14,7,33,50,0.75,0
5975,07:48.8,2025,4,4,14,7,48,50.045,0.705,0
5976,08:03.8,2025,4,4,14,8,3,50,0.75,0
5977,08:18.8,2025,4,4,14,8,18,50,0.75,0
5978,08:33.8,2025,4,4,14,8,33,50,0.75,0
5979,08:48.8,2025,4,4,14,8,48,50,0.75,0
5980,09:03.8,2025,4,4,14,9,3,50,0.75,0
5981,09:18.8,2025,4,4,14,9,18,50,0.75,0
5982,09:33.8,2025,4,4,14,9,33,50,0.75,0
5983,09:48.9,2025,4,4,14,9,48,49.93,0.82,0
5984,10:03.9,2025,4,4,14,10,3,49.99,0.76,0
5985,10:18.9,2025,4,4,14,10,18,50,0.75,0
5986,10:33.9,2025,4,4,14,10,33,50.07,0.68,0
5987,10:48.9,2025,4,4,14,10,48,49.995,0.755,0
5988,11:03.9,2025,4,4,14,11,3,49.965,0.785,0
5989,11:18.9,2025,4,4,14,11,18,50,0.75,0
5990,11:33.9,2025,4,4,14,11,33,50,0.75,0
5991,11:48.9,2025,4,4,14,11,48,50,0.75,0
5992,12:03.9,2025,4,4,14,12,3,50,0.75,0
5993,12:18.9,2025,4,4,14,12,18,50,0.75,0
5994,12:33.9,2025,4,4,14,12,33,49.97,0.78,0
5995,12:49.0,2025,4,4,14,12,48,50,0.75,0
5996,13:04.0,2025,4,4,14,13,3,49.96,0.79,0
5997,13:19.0,2025,4,4,14,13,18,50,0.75,0
5998,13:34.0,2025,4,4,14,13,33,49.93,0.82,0
5999,13:49.0,2025,4,4,14,13,48,49.99,0.76,0
6000,14:04.0,2025,4,4,14,14,3,49.965,0.785,0
6001,14:19.0,2025,4,4,14,14,18,49.97,0.78,0
